Tournament,Date,Surface,Round,player_0,player_0_rank,player_0_odd,player_1,player_1_rank,player_1_odd,outcome,player_0_match_win_percent,player_1_match_win_percent,player_0_games_win_percent,player_1_games_win_percent,player_0_5_set_match_win_percent,player_1_5_set_match_win_percent,player_0_close_sets_percent,player_1_close_sets_percent,player_0_match_win_percent_hard,player_1_match_win_percent_hard,player_0_games_win_percent_hard,player_1_games_win_percent_hard,player_0_5_set_match_win_percent_hard,player_1_5_set_match_win_percent_hard,player_0_close_sets_percent_hard,player_1_close_sets_percent_hard,player_0_match_win_percent_52,player_1_match_win_percent_52,player_0_games_win_percent_52,player_1_games_win_percent_52,player_0_5_set_match_win_percent_52,player_1_5_set_match_win_percent_52,player_0_close_sets_percent_52,player_1_close_sets_percent_52,player_0_match_win_percent_hard_60,player_1_match_win_percent_hard_60,player_0_games_win_percent_hard_60,player_1_games_win_percent_hard_60,player_0_5_set_match_win_percent_hard_60,player_1_5_set_match_win_percent_hard_60,player_0_close_sets_percent_hard_60,player_1_close_sets_percent_hard_60,player_0_match_win_percent_hh,player_1_match_win_percent_hh,player_0_games_win_percent_hh,player_1_games_win_percent_hh,player_0_match_win_percent_hard_hh,player_1_match_win_percent_hard_hh,player_0_games_win_percent_hard_hh,player_1_games_win_percent_hard_hh,diff_match_win_percent,diff_games_win_percent,diff_5_set_match_win_percent,diff_close_sets_percent,diff_match_win_percent_hard,diff_games_win_percent_hard,diff_5_set_match_win_percent_hard,diff_close_sets_percent_hard,diff_match_win_percent_52,diff_games_win_percent_52,diff_5_set_match_win_percent_52,diff_close_sets_percent_52,diff_match_win_percent_hard_60,diff_games_win_percent_hard_60,diff_5_set_match_win_percent_hard_60,diff_close_sets_percent_hard_60,diff_match_win_percent_hh,diff_games_win_percent_hh,diff_match_win_percent_hard_hh,diff_games_win_percent_hard_hh
US Open,2010/09/01,Hard,1st Round,Stakhovsky S.,36.0,1.25,Luczak P.,118.0,3.75,0,0.5526315789473685,0.3103448275862069,0.49332621462893755,0.451858486341245,0.16666666666666666,0.23529411764705882,0.4625,0.3898305084745763,0.5526315789473685,0.3157894736842105,0.4940152339499456,0.4605385329619313,0.0,0.2727272727272727,0.4666666666666667,0.4632352941176471,0.6190476190476191,0.30303030303030304,0.5143992055610725,0.4465174129353234,0.0,0.25,0.5075757575757576,0.3925233644859813,0.6428571428571429,0.3076923076923077,0.5186246418338109,0.4583333333333333,0.0,0.0,0.5340909090909091,0.4883720930232558,1.0,0.0,0.47058823529411764,0.5294117647058824,1.0,0.0,0.47058823529411764,0.5294117647058824,0.24228675136116157,0.04146772828769257,-0.06862745098039216,0.07266949152542374,0.23684210526315796,0.03347670098801431,-0.2727272727272727,0.0034313725490195957,0.31601731601731603,0.06788179262574917,-0.25,0.11505239308977627,0.3351648351648352,0.060291308500477536,0.0,0.04571881606765327,1.0,-0.05882352941176472,1.0,-0.05882352941176472
US Open,2010/09/01,Hard,1st Round,Almagro N.,16.0,1.16,Starace P.,55.0,4.5,0,0.5842293906810035,0.44907407407407407,0.5246674057649667,0.4914109245319436,0.54,0.125,0.5645677694770544,0.46120689655172414,0.4342105263157895,0.24444444444444444,0.4956640803286171,0.4486148346738159,0.5,0.0,0.5698529411764706,0.4,0.671875,0.475,0.5315161839863713,0.5119453924914675,0.6923076923076923,0.25,0.6009174311926605,0.4609375,0.5714285714285714,0.3076923076923077,0.5054811205846529,0.4420289855072464,0.7142857142857143,0.0,0.5816326530612245,0.3953488372093023,0.8,0.2,0.5572519083969466,0.44274809160305345,0.8,0.2,0.5572519083969466,0.44274809160305345,0.13515531660692948,0.033256481233023105,0.41500000000000004,0.1033608729253303,0.18976608187134505,0.047049245654801175,0.5,0.16985294117647054,0.19687500000000002,0.019570791494903816,0.4423076923076923,0.1399799311926605,0.2637362637362637,0.06345213507740649,0.7142857142857143,0.18628381585192216,0.6000000000000001,0.11450381679389315,0.6000000000000001,0.11450381679389315
US Open,2010/09/01,Hard,1st Round,Hanescu V.,54.0,1.14,Berlocq C.,101.0,5.0,0,0.4947916666666667,0.3181818181818182,0.49888641425389757,0.4595635430038511,0.5555555555555556,0.1,0.4861111111111111,0.39908256880733944,0.3787878787878788,0.1,0.4762174405436014,0.4107883817427386,0.3333333333333333,0.0,0.47297297297297297,0.3333333333333333,0.4666666666666667,0.6666666666666666,0.4995602462620932,0.5254237288135594,0.7142857142857143,0.0,0.4899328859060403,0.4444444444444444,0.4,0.0,0.4900763358778626,0.0,0.3333333333333333,0.0,0.5185185185185185,0.0,0.0,1.0,0.41935483870967744,0.5806451612903226,0.0,1.0,0.41935483870967744,0.5806451612903226,0.1766098484848485,0.039322871250046465,0.4555555555555556,0.08702854230377166,0.2787878787878788,0.0654290588008628,0.3333333333333333,0.13963963963963966,-0.19999999999999996,-0.025863482551466144,0.7142857142857143,0.04548844146159586,0.4,0.4900763358778626,0.3333333333333333,0.5185185185185185,-1.0,-0.16129032258064518,-1.0,-0.16129032258064518
US Open,2010/09/01,Hard,1st Round,Berdych T.,7.0,1.11,Llodra M.,35.0,6.0,1,0.6276276276276276,0.48823529411764705,0.5375770507349454,0.4951956878368877,0.6986301369863014,0.3793103448275862,0.5379912663755458,0.4841549295774648,0.6063829787234043,0.48514851485148514,0.533867128327202,0.49506172839506174,0.6774193548387096,0.25,0.5335463258785943,0.4740061162079511,0.6923076923076923,0.5681818181818182,0.5605882352941176,0.5121477162293488,0.7647058823529411,0.3333333333333333,0.5764192139737991,0.4861111111111111,0.6538461538461539,0.5,0.5395738203957382,0.49165402124430957,0.6,0.3333333333333333,0.5783132530120482,0.4666666666666667,0.5,0.5,0.47959183673469385,0.5204081632653061,0.5,0.5,0.47959183673469385,0.5204081632653061,0.13939233350998054,0.04238136289805772,0.3193197921587152,0.05383633679808103,0.12123446387191916,0.03880539993214022,0.42741935483870963,0.05954020967064322,0.12412587412587406,0.04844051906476876,0.4313725490196078,0.09030810286268803,0.15384615384615385,0.04791979915142863,0.26666666666666666,0.1116465863453815,0.0,-0.04081632653061229,0.0,-0.04081632653061229
US Open,2010/09/01,Hard,1st Round,Murray A.,4.0,1.01,Lacko L.,71.0,13.0,0,0.7275641025641025,0.3684210526315789,0.5566628337805034,0.4657039711191336,0.7246376811594203,0.3333333333333333,0.5800744878957169,0.49242424242424243,0.7611940298507462,0.4090909090909091,0.5600403632694249,0.4729064039408867,0.7142857142857143,0.25,0.5884101040118871,0.5135135135135135,0.7058823529411765,0.41935483870967744,0.5630498533724341,0.4756637168141593,0.7894736842105263,0.5,0.5759162303664922,0.5238095238095238,0.7619047619047619,0.45,0.5704887218045113,0.48405253283302063,0.8,0.5,0.6027397260273972,0.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3591430499325236,0.09095886266136982,0.391304347826087,0.08765024547147449,0.35210312075983713,0.08713395932853818,0.4642857142857143,0.0748965904983736,0.2865275142314991,0.08738613655827476,0.2894736842105263,0.05210670655696836,0.31190476190476185,0.08643618897149064,0.30000000000000004,0.05586472602739723,0.0,0.0,0.0,0.0
US Open,2010/09/01,Hard,1st Round,Lu Y.H.,43.0,2.1,Chela J.I.,51.0,1.66,1,0.3557692307692308,0.5102880658436214,0.4629156010230179,0.5022715800100959,0.34782608695652173,0.4722222222222222,0.4106145251396648,0.4868913857677903,0.37037037037037035,0.5252525252525253,0.471078431372549,0.5093143083630598,0.3333333333333333,0.5714285714285714,0.4157303370786517,0.5014749262536873,0.39285714285714285,0.46153846153846156,0.46404341926729986,0.5021008403361344,0.42857142857142855,0.2,0.3979591836734694,0.49606299212598426,0.32142857142857145,0.3333333333333333,0.4568081991215227,0.4691780821917808,0.0,0.3333333333333333,0.375,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15451883507439063,-0.03935597898707799,-0.12439613526570048,-0.0762768606281255,-0.15488215488215495,-0.038235876990510786,-0.23809523809523808,-0.08574458917503558,-0.06868131868131871,-0.038057421068834585,0.22857142857142854,-0.09810380845251487,-0.011904761904761862,-0.012369883070258103,-0.3333333333333333,0.01785714285714285,0.0,0.0,0.0,0.0
US Open,2010/09/01,Hard,1st Round,Wawrinka S.,27.0,1.2,Kukushkin M.,85.0,4.33,0,0.5753968253968254,0.4074074074074074,0.5199460107978404,0.47194719471947194,0.6140350877192983,0.0,0.5344827586206896,0.4691358024691358,0.5603448275862069,0.46153846153846156,0.5167153521583902,0.48484848484848486,0.6666666666666666,0.0,0.527363184079602,0.5128205128205128,0.6585365853658537,0.42857142857142855,0.5431841831425598,0.4738562091503268,0.625,0.0,0.5323741007194245,0.47619047619047616,0.56,0.45454545454545453,0.5274542429284526,0.47560975609756095,0.5,0.0,0.5301204819277109,0.48484848484848486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16798941798941797,0.04799881607836848,0.6140350877192983,0.06534695615155384,0.09880636604774529,0.03186686730990529,0.6666666666666666,0.014542671259089257,0.22996515679442514,0.069327973992233,0.625,0.05618362452894832,0.10545454545454552,0.0518444868308916,0.5,0.04527199707922602,0.0,0.0,0.0,0.0
US Open,2010/09/01,Hard,1st Round,Simon G.,42.0,1.2,Young D.,100.0,4.33,0,0.5867158671586716,0.23636363636363636,0.514489522960321,0.4288956127080182,0.5789473684210527,0.18181818181818182,0.5095613048368954,0.33689839572192515,0.5882352941176471,0.24444444444444444,0.5182763744427935,0.4320074005550416,0.631578947368421,0.2222222222222222,0.515695067264574,0.3464052287581699,0.5588235294117647,0.3333333333333333,0.5170316301703163,0.47085201793721976,1.0,0.5,0.5277777777777778,0.41935483870967744,0.6060606060606061,0.3,0.5354330708661418,0.46124031007751937,1.0,0.3333333333333333,0.5436893203883495,0.3888888888888889,1.0,0.0,0.7272727272727273,0.2727272727272727,1.0,0.0,0.7272727272727273,0.2727272727272727,0.3503522307950353,0.08559391025230284,0.39712918660287083,0.1726629091149703,0.3437908496732026,0.0862689738877519,0.4093567251461988,0.1692898385064041,0.2254901960784314,0.04617961223309652,0.5,0.10842293906810035,0.3060606060606061,0.07419276078862241,0.6666666666666667,0.1548004314994606,1.0,0.4545454545454546,1.0,0.4545454545454546
US Open,2010/09/01,Hard,1st Round,Kohlschreiber P.,31.0,1.12,Kamke T.,89.0,5.5,0,0.5488721804511278,0.375,0.514870721865192,0.45,0.5510204081632653,0.5,0.5145089285714286,0.3333333333333333,0.53125,0.0,0.5207628422023992,0.2,0.5833333333333334,0.0,0.5439814814814815,0.0,0.5925925925925926,0.5,0.529791816223977,0.478494623655914,0.6363636363636364,0.6,0.5543478260869565,0.39285714285714285,0.5833333333333334,0.0,0.5379537953795379,0.0,0.6666666666666666,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17387218045112784,0.064870721865192,0.05102040816326525,0.1811755952380953,0.53125,0.3207628422023992,0.5833333333333334,0.5439814814814815,0.09259259259259256,0.05129719256806298,0.036363636363636376,0.1614906832298137,0.5833333333333334,0.5379537953795379,0.6666666666666666,0.5833333333333334,0.0,0.0,0.0,0.0
US Open,2010/09/01,Hard,1st Round,Youzhny M.,14.0,1.25,Golubev A.,40.0,3.75,0,0.5979381443298969,0.3770491803278688,0.5292124169716687,0.47705802968960864,0.65,0.2727272727272727,0.5347432024169184,0.424390243902439,0.6291390728476821,0.2413793103448276,0.5375232033943251,0.4620505992010652,0.6666666666666666,0.3333333333333333,0.5522682445759369,0.41414141414141414,0.7115384615384616,0.40625,0.5549738219895288,0.4835742444152431,0.6666666666666666,0.25,0.6091954022988506,0.4326923076923077,0.7317073170731707,0.25,0.5538005923000987,0.4695817490494297,0.75,0.3333333333333333,0.6106870229007634,0.4393939393939394,1.0,0.0,0.54,0.46,1.0,0.0,0.54,0.46,0.22088896400202807,0.05215438728206001,0.3772727272727273,0.1103529585144794,0.3877597625028545,0.0754726041932599,0.3333333333333333,0.13812683043452278,0.30528846153846156,0.07139957757428572,0.41666666666666663,0.1765030946065429,0.4817073170731707,0.08421884325066903,0.4166666666666667,0.17129308350682398,1.0,0.08000000000000002,1.0,0.08000000000000002
US Open,2010/09/01,Hard,1st Round,Chiudinelli M.,63.0,1.08,Sock J.,651.0,7.0,0,0.373134328358209,0.0,0.4758861127251598,0.0,0.5,0.0,0.4266666666666667,0.0,0.3902439024390244,0.0,0.48428835489833644,0.0,0.5555555555555556,0.0,0.4397163120567376,0.0,0.37209302325581395,0.0,0.46921641791044777,0.0,0.42857142857142855,0.0,0.40559440559440557,0.0,0.38461538461538464,0.0,0.4817629179331307,0.0,0.6,0.0,0.4318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373134328358209,0.4758861127251598,0.5,0.4266666666666667,0.3902439024390244,0.48428835489833644,0.5555555555555556,0.4397163120567376,0.37209302325581395,0.46921641791044777,0.42857142857142855,0.40559440559440557,0.38461538461538464,0.4817629179331307,0.6,0.4318181818181818,0.0,0.0,0.0,0.0
US Open,2010/09/01,Hard,1st Round,Malisse X.,50.0,1.57,Sela D.,95.0,2.25,1,0.5568862275449101,0.41904761904761906,0.5222915222915223,0.47757153905645783,0.4838709677419355,0.391304347826087,0.5293072824156305,0.4182825484764543,0.5847457627118644,0.43661971830985913,0.5286048845767816,0.48300536672629696,0.47058823529411764,0.4166666666666667,0.5360824742268041,0.4177215189873418,0.5714285714285714,0.41379310344827586,0.5106609808102346,0.4690265486725664,0.6,0.0,0.5304347826086957,0.45161290322580644,0.47368421052631576,0.38461538461538464,0.49044585987261147,0.47386172006745364,0.0,0.0,0.4745762711864407,0.4268292682926829,0.0,1.0,0.38461538461538464,0.6153846153846154,0.0,1.0,0.38461538461538464,0.6153846153846154,0.13783860849729107,0.04471998323506449,0.09256661991584852,0.11102473393917622,0.14812604440200527,0.045599517850484605,0.053921568627450955,0.11836095523946233,0.15763546798029554,0.04163443213766821,0.6,0.07882187938288926,0.08906882591093113,0.016584139805157827,0.0,0.04774700289375777,-1.0,-0.23076923076923078,-1.0,-0.23076923076923078
US Open,2010/09/01,Hard,1st Round,Isner J.,20.0,1.16,Gil F.,87.0,4.5,0,0.5826771653543307,0.45161290322580644,0.5040951122853369,0.4748677248677249,0.5238095238095238,0.0,0.5886524822695035,0.435,0.6224489795918368,0.42105263157894735,0.5101749375223135,0.46153846153846156,0.5714285714285714,0.0,0.5962732919254659,0.3442622950819672,0.6415094339622641,0.4,0.5105757931844889,0.4591194968553459,0.6666666666666666,0.0,0.6010928961748634,0.43548387096774194,0.6981132075471698,0.2727272727272727,0.5228023793787178,0.41975308641975306,0.75,0.0,0.6114285714285714,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13106426212852423,0.029227387417611994,0.5238095238095238,0.1536524822695035,0.20139634801288941,0.0486364759838519,0.5714285714285714,0.25201099684349865,0.2415094339622641,0.05145629632914295,0.6666666666666666,0.16560902520712145,0.42538593481989706,0.1030492929589647,0.75,0.3542857142857143,0.0,0.0,0.0,0.0
US Open,2010/09/01,Hard,2nd Round,Monfils G.,19.0,1.44,Andreev I.,121.0,2.62,0,0.6023622047244095,0.5310344827586206,0.5184847101780009,0.5081945545863071,0.6666666666666666,0.5957446808510638,0.5310344827586206,0.5259336099585062,0.5928571428571429,0.5,0.5155680224403927,0.49846342962507684,0.6521739130434783,0.5652173913043478,0.5364806866952789,0.5169902912621359,0.6949152542372882,0.45454545454545453,0.5347355003186743,0.4920828258221681,0.6666666666666666,0.3333333333333333,0.5870646766169154,0.4857142857142857,0.6875,0.38095238095238093,0.5358306188925082,0.4797794117647059,0.7142857142857143,0.3333333333333333,0.5759493670886076,0.4782608695652174,0.2,0.8,0.4368932038834951,0.5631067961165048,0.2,0.8,0.4368932038834951,0.5631067961165048,0.07132772196578885,0.010290155591693773,0.07092198581560283,0.005100872800114398,0.09285714285714286,0.017104592815315844,0.08695652173913049,0.019490395433143015,0.24036979969183364,0.04265267449650623,0.3333333333333333,0.1013503909026297,0.30654761904761907,0.05605120712780226,0.380952380952381,0.09768849752339015,-0.6000000000000001,-0.1262135922330097,-0.6000000000000001,-0.1262135922330097
US Open,2010/09/02,Hard,2nd Round,Roddick A.,9.0,1.14,Tipsarevic J.,44.0,5.0,1,0.7759103641456583,0.4846938775510204,0.5612598425196851,0.4940794499618029,0.7558139534883721,0.5384615384615384,0.6307320997586484,0.484984984984985,0.78125,0.4946236559139785,0.5645700395016712,0.5034623217922607,0.7708333333333334,0.5333333333333333,0.6377314814814815,0.5080906148867314,0.7735849056603774,0.6097560975609756,0.5540720961281709,0.525679758308157,0.7333333333333333,0.4,0.6349206349206349,0.518796992481203,0.7818181818181819,0.6176470588235294,0.5550239234449761,0.5326215895610913,0.7777777777777778,0.5,0.6557377049180327,0.5545454545454546,0.5,0.5,0.5108695652173914,0.4891304347826087,0.5,0.5,0.5108695652173914,0.4891304347826087,0.2912164865946379,0.06718039255788216,0.21735241502683367,0.14574711477366342,0.2866263440860215,0.06110771770941048,0.23750000000000004,0.12964086659475016,0.1638288080994018,0.028392337820013824,0.33333333333333326,0.11612364243943185,0.16417112299465242,0.022402333883884795,0.2777777777777778,0.10119225037257817,0.0,0.02173913043478265,0.0,0.02173913043478265
US Open,2010/09/02,Hard,2nd Round,Fish M.,21.0,1.06,Cuevas P.,88.0,8.0,0,0.5844155844155844,0.475,0.5200957756114246,0.476448294531673,0.5526315789473685,0.3,0.5344603381014305,0.38461538461538464,0.6,0.42105263157894735,0.5271069492360769,0.46403712296983757,0.625,0.3333333333333333,0.5568181818181818,0.3188405797101449,0.7391304347826086,0.4594594594594595,0.5527462946817786,0.46833930704898447,0.5,0.25,0.6,0.3697478991596639,0.6875,0.4666666666666667,0.5449804432855281,0.48695652173913045,0.5,0.5,0.57,0.37735849056603776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10941558441558441,0.04364748107975164,0.2526315789473685,0.14984495348604582,0.17894736842105263,0.06306982626623936,0.2916666666666667,0.23797760210803687,0.27967097532314916,0.08440698763279414,0.25,0.2302521008403361,0.22083333333333333,0.05802392154639763,0.0,0.1926415094339622,0.0,0.0,0.0,0.0
US Open,2010/09/02,Hard,2nd Round,Montanes A.,23.0,1.83,Ball C.,145.0,1.83,0,0.4892703862660944,0.4375,0.48889678450879376,0.46750524109014674,0.3783783783783784,0.3333333333333333,0.4514877102199224,0.42424242424242425,0.3333333333333333,0.46153846153846156,0.4441110277569392,0.48450704225352115,0.15384615384615385,0.3333333333333333,0.3617021276595745,0.43137254901960786,0.6296296296296297,0.3333333333333333,0.5304740406320542,0.46,0.6666666666666666,0.3333333333333333,0.5277777777777778,0.4358974358974359,0.47058823529411764,0.5454545454545454,0.48008849557522126,0.5165562913907285,0.5,0.5,0.4576271186440678,0.5121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051770386266094426,0.02139154341864702,0.045045045045045085,0.027245285977498146,-0.12820512820512825,-0.04039601449658192,-0.17948717948717946,-0.06967042136003337,0.29629629629629634,0.07047404063205415,0.3333333333333333,0.09188034188034189,-0.07486631016042777,-0.03646779581550719,0.0,-0.054568003307151725,0.0,0.0,0.0,0.0
US Open,2010/09/02,Hard,2nd Round,Cilic M.,13.0,1.2,Nishikori K.,147.0,4.33,1,0.6213592233009708,0.46511627906976744,0.5312793537478865,0.466403162055336,0.6818181818181818,0.42857142857142855,0.556657223796034,0.3706293706293706,0.6697247706422018,0.4857142857142857,0.5392819054390331,0.47103274559193953,0.75,0.5,0.568,0.39823008849557523,0.7076923076923077,0.16666666666666666,0.5511163337250293,0.39751552795031053,0.75,0.3333333333333333,0.5814977973568282,0.16666666666666666,0.7169811320754716,0.0,0.552437223042836,0.358974358974359,0.8333333333333334,0.0,0.5901639344262295,0.16666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,0.15624294423120338,0.06487619169255049,0.2532467532467532,0.18602785316666337,0.1840104849279161,0.06824915984709357,0.25,0.16976991150442472,0.5410256410256411,0.1536008057747188,0.4166666666666667,0.41483113069016153,0.7169811320754716,0.19346286406847707,0.8333333333333334,0.42349726775956287,1.0,0.3333333333333333,1.0,0.3333333333333333
US Open,2010/09/02,Hard,2nd Round,Davydenko N.,6.0,1.36,Gasquet R.,38.0,3.0,1,0.7125603864734299,0.6466431095406361,0.5655868826234753,0.5451111433967747,0.7777777777777778,0.625,0.5747863247863247,0.5555555555555556,0.6933962264150944,0.5944055944055944,0.5605268254890567,0.5362113036069298,0.8181818181818182,0.625,0.5662983425414365,0.5471698113207547,0.7547169811320755,0.6226415094339622,0.5726364335126826,0.5400313971742543,0.8,0.3333333333333333,0.5921787709497207,0.593939393939394,0.7924528301886793,0.5357142857142857,0.5765069551777434,0.5153284671532846,0.8888888888888888,0.3333333333333333,0.5988700564971752,0.5222222222222223,0.0,1.0,0.43333333333333335,0.5666666666666667,0.0,1.0,0.43333333333333335,0.5666666666666667,0.06591727693279381,0.02047573922670065,0.1527777777777778,0.019230769230769162,0.09899063200949998,0.024315521882126934,0.19318181818181823,0.01912853122068181,0.1320754716981133,0.03260503633842826,0.46666666666666673,-0.0017606229896732772,0.2567385444743936,0.0611784880244588,0.5555555555555556,0.07664783427495292,-1.0,-0.1333333333333333,-1.0,-0.1333333333333333
US Open,2010/09/02,Hard,2nd Round,Mathieu P.H.,109.0,1.25,Rufin G.,206.0,3.75,0,0.5371024734982333,0.5714285714285714,0.5141409877585479,0.4977168949771689,0.625,0.5,0.5005291005291005,0.4482758620689655,0.5263157894736842,0.6,0.5047904191616767,0.4878048780487805,0.5294117647058824,0.5,0.49653579676674364,0.47368421052631576,0.36,0.6,0.46996996996997,0.4878048780487805,0.8,0.5,0.4588235294117647,0.47368421052631576,0.45,0.6,0.4894433781190019,0.4878048780487805,0.5,0.5,0.546875,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03432609793033814,0.016424092781378963,0.125,0.052253238460134965,-0.0736842105263158,0.016985541112896185,0.02941176470588236,0.02285158624042788,-0.24,-0.017834908078810496,0.30000000000000004,-0.014860681114551078,-0.14999999999999997,0.001638500070221427,0.0,0.07319078947368424,0.0,0.0,0.0,0.0
US Open,2010/09/02,Hard,2nd Round,Federer R.,2.0,1.005,Beck A.,104.0,21.0,0,0.8795454545454545,0.4473684210526316,0.5963927173728093,0.492603550295858,0.9156626506024096,0.4666666666666667,0.6470944309927361,0.4844961240310077,0.8779527559055118,0.4166666666666667,0.5983569828230022,0.4921875,0.9397590361445783,0.5714285714285714,0.6605603448275862,0.43023255813953487,0.7627118644067796,0.375,0.5726290516206483,0.47571606475716066,0.8695652173913043,0.5,0.6322869955156951,0.4074074074074074,0.8,0.3888888888888889,0.5784469096671949,0.4750542299349241,0.9333333333333333,0.6666666666666666,0.6606060606060606,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43217703349282294,0.1037891670769513,0.4489959839357429,0.1625983069617284,0.4612860892388451,0.1061694828230022,0.36833046471600694,0.23032778668805132,0.3877118644067796,0.0969129868634876,0.3695652173913043,0.22487958810828773,0.41111111111111115,0.10339267973227084,0.2666666666666667,0.2606060606060606,0.0,0.0,0.0,0.0
US Open,2010/09/02,Hard,2nd Round,Melzer J.,15.0,1.38,Berankis R.,124.0,2.87,0,0.5392156862745098,0.5,0.504841997961264,0.5110132158590308,0.5849056603773585,0.6666666666666666,0.5087890625,0.5,0.5067567567567568,0.75,0.4956475863888156,0.5614035087719298,0.47619047619047616,0.0,0.5061728395061729,0.7142857142857143,0.6470588235294118,0.6666666666666666,0.5322112594312246,0.5445026178010471,0.6923076923076923,0.6666666666666666,0.5521739130434783,0.625,0.6046511627906976,0.75,0.5208333333333334,0.5614035087719298,0.5,0.0,0.5547445255474452,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039215686274509776,-0.0061712178977667564,-0.08176100628930816,0.0087890625,-0.2432432432432432,-0.06575592238311417,0.47619047619047616,-0.20811287477954143,-0.019607843137254832,-0.012291358369822536,0.02564102564102566,-0.07282608695652171,-0.14534883720930236,-0.04057017543859642,0.5,-0.15954118873826906,0.0,0.0,0.0,0.0
US Open,2010/09/02,Hard,2nd Round,Soderling R.,5.0,1.12,Dent T.,72.0,5.5,0,0.643598615916955,0.5046728971962616,0.5438070581823137,0.5077143882310728,0.6530612244897959,0.5652173913043478,0.5813471502590674,0.4986376021798365,0.6451612903225806,0.5185185185185185,0.5497060395510422,0.5148563078421822,0.5,0.5714285714285714,0.59026369168357,0.5055350553505535,0.704225352112676,0.41379310344827586,0.561108093427485,0.4830188679245283,0.75,0.5555555555555556,0.5918367346938775,0.42857142857142855,0.7,0.42857142857142855,0.5600961538461539,0.4917808219178082,0.6,0.6666666666666666,0.61875,0.4166666666666667,1.0,0.0,0.9,0.1,1.0,0.0,0.9,0.1,0.13892571872069337,0.03609266995124083,0.08784383318544808,0.08270954807923087,0.12664277180406214,0.03484973170886008,-0.0714285714285714,0.08472863633301642,0.29043224866440015,0.07808922550295672,0.19444444444444442,0.163265306122449,0.2714285714285714,0.06831533192834566,-0.06666666666666665,0.20208333333333334,1.0,0.8,1.0,0.8
US Open,2010/09/02,Hard,2nd Round,Blake J.,108.0,1.53,Polansky P.,205.0,2.37,0,0.6498422712933754,0.23076923076923078,0.5392874572962421,0.47837150127226463,0.6129032258064516,0.25,0.5720930232558139,0.44680851063829785,0.6858407079646017,0.3,0.5478686233403215,0.4804270462633452,0.6904761904761905,0.3333333333333333,0.5774278215223098,0.4166666666666667,0.47058823529411764,0.5,0.504875406283857,0.5420560747663551,0.5,0.0,0.5,0.5714285714285714,0.5,0.5,0.5144385026737968,0.514792899408284,0.6666666666666666,0.5,0.5263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41907304052414457,0.060915956023977424,0.3629032258064516,0.12528451261751605,0.38584070796460174,0.06744157707697629,0.35714285714285715,0.16076115485564307,-0.02941176470588236,-0.037180668482498125,0.5,-0.0714285714285714,0.0,-0.00035439673448722786,0.16666666666666663,0.02631578947368418,0.0,0.0,0.0,0.0
US Open,2010/09/02,Hard,2nd Round,Ferrero J.C.,24.0,1.14,Mello R.,81.0,5.0,0,0.6174496644295302,0.3235294117647059,0.5269230769230769,0.4475388601036269,0.6071428571428571,0.3,0.5407554671968191,0.32589285714285715,0.5217391304347826,0.34210526315789475,0.5019277953031896,0.4550561797752809,0.5,0.5,0.4755784061696658,0.36507936507936506,0.6595744680851063,0.42857142857142855,0.5451388888888888,0.45808383233532934,0.5,0.3333333333333333,0.5668789808917197,0.3125,0.5,0.5,0.5073684210526316,0.47863247863247865,0.6,0.0,0.44285714285714284,0.42857142857142855,1.0,0.0,0.7272727272727273,0.2727272727272727,1.0,0.0,0.7272727272727273,0.2727272727272727,0.2939202526648243,0.07938421681945002,0.3071428571428571,0.21486261005396196,0.17963386727688785,0.04687161552790875,0.0,0.11049904109030073,0.2310030395136778,0.0870550565535595,0.16666666666666669,0.25437898089171973,0.0,0.028735942420152927,0.6,0.01428571428571429,1.0,0.4545454545454546,1.0,0.4545454545454546
